Date_Hour;Date;Hour;Temperature;Humidity;Wind_speed;Visibility;Dew_point_temperature;Solar_Radiation;Rainfall;Snowfall
2018-01-15T14:00:00.000Z;2018-01-15;14;7.1;52;2.1;646;-2.1;0.76;0;0
2018-01-15T15:00:00.000Z;2018-01-15;15;7.4;38;1.7;817;-6;0.63;0;0
2018-01-15T16:00:00.000Z;2018-01-15;16;7.5;37;0.9;813;-6.2;0.48;0;0
2018-01-15T17:00:00.000Z;2018-01-15;17;6.5;40;0.8;804;-6.1;0.23;0;0
2018-01-15T18:00:00.000Z;2018-01-15;18;5.2;44;1.3;647;-6;0;0;0
2018-01-15T19:00:00.000Z;2018-01-15;19;4.4;53;1.2;538;-4.3;0;0;0
2018-01-15T20:00:00.000Z;2018-01-15;20;NA;58;1.3;474;-3.8;0;0;0
2018-01-15T21:00:00.000Z;2018-01-15;21;3.4;59;0.8;471;-3.8;0;0;0
2018-01-15T22:00:00.000Z;2018-01-15;22;3;61;1.6;460;-3.8;0;0;0
2018-01-15T23:00:00.000Z;2018-01-15;23;2.4;63;0.6;443;-3.9;NA;0;0
2018-01-16T00:00:00.000Z;2018-01-16;0;1.8;67;1.2;387;-3.6;0;0;0
2018-01-16T01:00:00.000Z;2018-01-16;1;1.2;64;0.7;455;-4.8;0;0;0
2018-01-16T02:00:00.000Z;2018-01-16;2;0.5;72;0.7;385;-3.9;0;0;0
2018-01-16T03:00:00.000Z;2018-01-16;3;0.3;70;0.6;438;-4.5;0;0;0
2018-01-16T04:00:00.000Z;2018-01-16;4;0.8;65;0.7;502;-5;0;0;0
2018-01-16T05:00:00.000Z;2018-01-16;5;1.1;64;0.5;505;-4.9;0;0;0
2018-01-16T06:00:00.000Z;2018-01-16;6;1.2;69;0.6;436;-3.8;0;0;0
2018-01-16T07:00:00.000Z;2018-01-16;7;1.1;69;0.6;418;-3.9;0;0;0
2018-01-16T08:00:00.000Z;2018-01-16;8;1.2;68;0.6;411;-4;0;0;0
2018-01-16T09:00:00.000Z;2018-01-16;9;1.9;65;0.8;402;-3.9;0.06;0;0
2018-01-16T10:00:00.000Z;2018-01-16;10;2.7;NA;0.5;392;-4.3;0.18;0;0
2018-01-16T11:00:00.000Z;2018-01-16;11;3.9;57;0.8;363;-3.8;0.28;0;0
2018-01-16T12:00:00.000Z;2018-01-16;12;5.2;52;1.2;349;-3.8;0.45;0;0
2018-01-16T13:00:00.000Z;2018-01-16;13;5.8;47;0.8;382;-4.6;0.53;0;0
2018-01-16T14:00:00.000Z;2018-01-16;14;6.5;43;0.8;468;-5.2;0.52;0;0
2018-01-16T15:00:00.000Z;2018-01-16;15;6.3;40;0.3;498;-6.3;0.19;0;0
2018-01-16T16:00:00.000Z;2018-01-16;16;5.8;50;0.9;547;-3.8;0.11;0;0
2018-01-16T17:00:00.000Z;2018-01-16;17;5.2;58;0.8;462;-2.4;0.08;0;0
2018-01-16T18:00:00.000Z;2018-01-16;18;4.9;59;1.4;427;-2.4;0;0;0
2018-01-16T19:00:00.000Z;2018-01-16;19;4.6;57;1;432;NA;0;0;0
2018-01-16T20:00:00.000Z;2018-01-16;20;4.5;58;0.8;383;-3;0;0;0
2018-01-16T21:00:00.000Z;2018-01-16;21;4.3;56;0.7;434;-3.7;0;0;0
2018-01-16T22:00:00.000Z;2018-01-16;22;4;57;0.3;430;-3.7;0;0;0
2018-01-16T23:00:00.000Z;2018-01-16;23;3.9;60;0.9;379;-3.1;0;0;0
2018-01-17T00:00:00.000Z;2018-01-17;0;NA;NA;0.4;382;-3.1;0;0;0
2018-01-17T01:00:00.000Z;2018-01-17;1;3.3;64;0.4;339;-2.8;0;0;0
2018-01-17T02:00:00.000Z;2018-01-17;2;3.1;65;0.8;310;-2.8;0;0;NA
2018-01-17T03:00:00.000Z;2018-01-17;3;3;67;0.8;297;-2.5;0;0;0
2018-01-17T04:00:00.000Z;2018-01-17;4;3;68;0.5;322;-2.3;0;0;0
2018-01-17T05:00:00.000Z;2018-01-17;5;2.9;66;0.8;325;-2.8;0;0;0
2018-01-17T06:00:00.000Z;2018-01-17;6;2.7;71;1.1;270;-2;0;0;0
2018-01-17T07:00:00.000Z;2018-01-17;7;2.5;71;0.9;289;-2.2;0;0;0
2018-01-17T08:00:00.000Z;2018-01-17;8;2.6;70;0.6;296;-2.3;0;0;0
2018-01-17T09:00:00.000Z;2018-01-17;9;3;66;0.7;306;-2.7;0.12;0;0
2018-01-17T10:00:00.000Z;2018-01-17;10;4.3;58;0.5;401;-3.2;0.23;0;0
2018-01-17T11:00:00.000Z;2018-01-17;11;6;51;1;436;-3.3;0.55;0;0
2018-01-17T12:00:00.000Z;2018-01-17;12;8.1;51;1.4;367;-1.4;0.75;0;0
2018-01-17T13:00:00.000Z;2018-01-17;13;8;54;1.8;435;-0.7;0.57;0;0
2018-01-17T14:00:00.000Z;2018-01-17;14;7.7;54;2.6;313;-1;0.58;0;0
2018-01-17T15:00:00.000Z;2018-01-17;15;8.5;49;1.3;400;-1.6;0.73;0;0
2018-01-17T16:00:00.000Z;2018-01-17;16;8.3;54;1.2;330;-0.4;0.44;0;0
2018-01-17T17:00:00.000Z;2018-01-17;17;7.2;57;3.3;342;-0.7;0.19;0;0
2018-01-17T18:00:00.000Z;2018-01-17;18;5.2;62;2.9;503;-1.5;0.01;0;0
2018-01-17T19:00:00.000Z;2018-01-17;19;NA;68;2.4;446;-1.1;0;0;0
2018-01-17T20:00:00.000Z;2018-01-17;20;3.5;72;1.7;361;-1;0;0;0
2018-01-17T21:00:00.000Z;2018-01-17;21;3.1;74;1.1;333;-1;0;0;0
2018-01-17T22:00:00.000Z;2018-01-17;22;2.8;74;0.5;309;-1.3;0;0;0
2018-01-17T23:00:00.000Z;2018-01-17;23;2.7;74;0.8;291;-1.4;0;0;0
2018-01-18T00:00:00.000Z;2018-01-18;0;2.7;73;1;290;-1.6;0;0;0
2018-01-18T01:00:00.000Z;2018-01-18;1;3.2;72;1.9;306;-1.3;0;0;0
2018-01-18T02:00:00.000Z;2018-01-18;2;3.3;73;1.2;288;-1;0;0;0
2018-01-18T03:00:00.000Z;2018-01-18;3;3.6;74;1.7;273;-0.6;0;0;0
2018-01-18T04:00:00.000Z;2018-01-18;4;3.3;80;2.1;232;0.1;0;0;0
2018-01-18T05:00:00.000Z;2018-01-18;5;2.6;82;2;229;-0.1;0;0;0
2018-01-18T06:00:00.000Z;2018-01-18;6;2.2;82;2;211;-0.5;0;0;0
2018-01-18T07:00:00.000Z;2018-01-18;7;1.5;86;1.1;189;-0.5;0;0;0
2018-01-18T08:00:00.000Z;2018-01-18;8;1.1;86;1.2;197;-0.9;0;0;0
2018-01-18T09:00:00.000Z;2018-01-18;9;1.2;84;2.1;210;-1.2;0.07;0;0
2018-01-18T10:00:00.000Z;2018-01-18;10;1.4;81;2.1;255;-1.5;0.21;0;0
2018-01-18T11:00:00.000Z;2018-01-18;11;1.8;75;1.8;301;-2.1;0.35;0;0
2018-01-18T12:00:00.000Z;2018-01-18;12;2.5;72;2.4;256;-2;0;0;0
2018-01-18T13:00:00.000Z;2018-01-18;13;3.5;54;3.2;463;-4.9;0.68;0;0
2018-01-18T14:00:00.000Z;2018-01-18;14;4.4;42;2.3;719;-7.4;0.72;0;0
2018-01-18T15:00:00.000Z;2018-01-18;15;4.2;36;2.3;957;-9.5;0.57;0;0
2018-01-18T16:00:00.000Z;2018-01-18;16;3.6;42;2.4;883;-8.1;0.29;0;0
2018-01-18T17:00:00.000Z;2018-01-18;17;2.8;46;2.1;858;-7.6;0.14;0;0
2018-01-18T18:00:00.000Z;2018-01-18;18;2;39;2.1;1259;-10.5;0.01;0;0
2018-01-18T19:00:00.000Z;2018-01-18;19;1.5;NA;1;1210;-10.3;0;0;0
2018-01-18T20:00:00.000Z;2018-01-18;20;1.1;44;1.2;1171;-9.8;0;0;0
2018-01-18T21:00:00.000Z;2018-01-18;21;0.8;45;1.5;1184;-9.8;0;0;0
2018-01-18T22:00:00.000Z;2018-01-18;22;0.7;45;2;1084;-9.9;0;0;0
2018-01-18T23:00:00.000Z;2018-01-18;23;0.6;47;2.3;1046;-9.4;0;0;0
2018-01-19T00:00:00.000Z;2018-01-19;0;0.3;45;1.8;1154;NA;NA;0;0
2018-01-19T01:00:00.000Z;2018-01-19;1;0;43;1.7;1250;-11.1;0;0;0
2018-01-19T02:00:00.000Z;2018-01-19;2;-0.3;44;1.7;1295;-11.1;0;0;0
2018-01-19T03:00:00.000Z;2018-01-19;3;-0.6;43;1.7;1316;-11.6;0;0;0
2018-01-19T04:00:00.000Z;2018-01-19;4;-0.7;45;1.4;1241;-11.1;0;0;0
2018-01-19T05:00:00.000Z;2018-01-19;5;-1.4;47;1.4;1301;-11.2;0;0;0
2018-01-19T06:00:00.000Z;2018-01-19;6;-1.8;49;1.4;1359;-11.1;0;0;0
2018-01-19T07:00:00.000Z;2018-01-19;7;-2;49;1.9;1281;-11.3;0;0;0
2018-01-19T08:00:00.000Z;2018-01-19;8;-2.5;50;1;1281;-11.5;0;0;0
2018-01-19T09:00:00.000Z;2018-01-19;9;-2.1;42;1.3;1519;-13.3;0.17;0;0
2018-01-19T10:00:00.000Z;2018-01-19;10;0;29;1.3;1592;-15.9;0.52;0;0
2018-01-19T11:00:00.000Z;2018-01-19;11;2.2;20;0.6;1794;-18.5;0.83;0;0
2018-01-19T12:00:00.000Z;2018-01-19;12;4.3;28;1.5;1858;-12.6;0.98;0;0
2018-01-19T13:00:00.000Z;2018-01-19;13;4.7;26;2.6;NA;-13.2;1.11;0;0
2018-01-19T14:00:00.000Z;2018-01-19;14;4.7;24;3.6;1552;-14.2;1.08;0;0
2018-01-19T15:00:00.000Z;2018-01-19;15;5.4;25;2.4;1686;-13.1;0.9;0;0
2018-01-19T16:00:00.000Z;2018-01-19;16;4.9;27;2.8;1648;-12.5;0.65;0;0
2018-01-19T17:00:00.000Z;2018-01-19;17;4.1;34;3.1;1810;-10.3;0.28;0;0
2018-01-19T18:00:00.000Z;2018-01-19;18;2.9;45;1.6;1629;-7.8;0.04;0;0
2018-01-19T19:00:00.000Z;2018-01-19;19;2;48;1.8;1519;-7.8;0;0;0
2018-01-19T20:00:00.000Z;2018-01-19;20;1.2;51;0.6;1544;-7.8;0;0;0
2018-01-19T21:00:00.000Z;2018-01-19;21;0.5;52;0.8;1595;-8.2;0;0;0
2018-01-19T22:00:00.000Z;2018-01-19;22;0;56;0.8;1544;-7.7;0;0;0
2018-01-19T23:00:00.000Z;2018-01-19;23;-0.5;59;0.9;1487;-7.5;0;0;0
2018-01-20T00:00:00.000Z;2018-01-20;0;-0.6;60;0.6;1433;-7.4;0;0;0
2018-01-20T01:00:00.000Z;2018-01-20;1;-0.9;64;0.4;1273;-6.8;0;0;0
2018-01-20T02:00:00.000Z;2018-01-20;2;-0.9;65;0.6;1369;-6.6;0;0;0
2018-01-20T03:00:00.000Z;2018-01-20;3;-0.9;65;0.2;1359;-6.6;0;0;0
2018-01-20T04:00:00.000Z;2018-01-20;4;-0.7;65;0.6;1226;-6.4;0;0;0
2018-01-20T05:00:00.000Z;2018-01-20;5;-0.3;62;0.6;862;-6.7;0;0;0
2018-01-20T06:00:00.000Z;2018-01-20;6;-0.1;60;0.4;1080;-6.9;0;0;0
2018-01-20T07:00:00.000Z;2018-01-20;7;0.2;60;0.3;1145;-6.6;0;0;0
2018-01-20T08:00:00.000Z;2018-01-20;8;0.3;63;0.4;1140;-5.9;0;0;0
2018-01-20T09:00:00.000Z;2018-01-20;9;0.9;63;0.9;1090;-5.3;0.07;0;0
2018-01-20T10:00:00.000Z;2018-01-20;10;2.1;60;1.2;1005;-4.8;0.3;0;0
2018-01-20T11:00:00.000Z;2018-01-20;11;3.7;59;1.8;978;-3.5;0.51;0;0
2018-01-20T12:00:00.000Z;2018-01-20;12;5.3;55;2.6;904;-3;0.85;0;0
2018-01-20T13:00:00.000Z;2018-01-20;13;6.3;55;3;792;-2;0.85;0;0
2018-01-20T14:00:00.000Z;2018-01-20;14;5.9;61;3.2;623;-1;0.52;0;0
2018-01-20T15:00:00.000Z;2018-01-20;15;6.3;55;3;355;-2;0.68;0;NA
2018-01-20T16:00:00.000Z;2018-01-20;16;6.6;42;3;355;-5.4;0.48;0;0
2018-01-20T17:00:00.000Z;2018-01-20;17;NA;53;1.8;276;-3.1;0.22;0;0
2018-01-20T18:00:00.000Z;2018-01-20;18;4.6;55;3.2;232;-3.6;0.03;0;0
2018-01-20T19:00:00.000Z;2018-01-20;19;3.5;66;1.7;187;-2.2;0;0;0
2018-01-20T20:00:00.000Z;2018-01-20;20;2.9;66;1.2;173;-2.8;0;0;0
2018-01-20T21:00:00.000Z;2018-01-20;21;NA;48;2.8;346;-7.7;0;0;0
2018-01-20T22:00:00.000Z;2018-01-20;22;1.5;48;2.4;422;-8.3;0;0;0
2018-01-20T23:00:00.000Z;2018-01-20;23;0.8;53;1.7;382;-7.7;0;0;0
2018-01-21T00:00:00.000Z;2018-01-21;0;-0.3;60;1.9;340;-7.1;0;0;0
2018-01-21T01:00:00.000Z;2018-01-21;1;-0.8;58;0.4;400;-8;0;0;0
2018-01-21T02:00:00.000Z;2018-01-21;2;-1.5;63;1;380;-7.6;0;0;0
2018-01-21T03:00:00.000Z;2018-01-21;3;-2;60;0.5;474;-8.7;0;0;0
2018-01-21T04:00:00.000Z;2018-01-21;4;-2.3;47;0.7;984;-12.1;0;0;0
2018-01-21T05:00:00.000Z;2018-01-21;5;-2.6;49;1.1;1065;-11.8;0;0;0
2018-01-21T06:00:00.000Z;2018-01-21;6;-3.1;54;1.4;1037;-11.1;0;0;0
2018-01-21T07:00:00.000Z;2018-01-21;7;-3.2;54;1.2;1113;-11.2;0;0;0
2018-01-21T08:00:00.000Z;2018-01-21;8;-3.6;53;0.5;1227;-11.8;0;0;0
2018-01-21T09:00:00.000Z;2018-01-21;9;-3.2;46;0.8;1091;-13.2;0.15;0;0
2018-01-21T10:00:00.000Z;2018-01-21;10;-1.3;37;0.8;1070;-14.1;0.47;0;0
2018-01-21T11:00:00.000Z;2018-01-21;11;1.9;25;1;1493;-16.1;0.78;0;0
2018-01-21T12:00:00.000Z;2018-01-21;12;3.9;30;1.6;1085;-12.1;0.91;0;0
2018-01-21T13:00:00.000Z;2018-01-21;13;4.9;22;2;1446;-15;1;0;0
2018-01-21T14:00:00.000Z;2018-01-21;14;5.4;18;1.2;1923;-17;0.96;0;0
2018-01-21T15:00:00.000Z;2018-01-21;15;5.4;20;2.2;1890;-15.8;0.8;0;0
2018-01-21T16:00:00.000Z;2018-01-21;16;4.7;17;2.1;2000;-18.3;0.55;0;0
2018-01-21T17:00:00.000Z;2018-01-21;17;NA;20;1.3;2000;-17.1;NA;0;0
2018-01-21T18:00:00.000Z;2018-01-21;18;2.5;24;2;2000;-16;0.02;0;0
2018-01-21T19:00:00.000Z;2018-01-21;19;1.3;25;1.3;2000;-16.6;0;0;0
2018-01-21T20:00:00.000Z;2018-01-21;20;0.3;27;0.4;2000;-16.5;0;0;0
2018-01-21T21:00:00.000Z;2018-01-21;21;-0.1;29;0.5;2000;-16;0;0;0
2018-01-21T22:00:00.000Z;2018-01-21;22;-0.3;32;0.7;2000;-15;0;0;0
2018-01-21T23:00:00.000Z;2018-01-21;23;-0.4;32;0.6;2000;-15.1;0;0;0
2018-01-22T00:00:00.000Z;2018-01-22;0;-0.2;30;0.4;2000;-15.7;0;0;0
2018-01-22T01:00:00.000Z;2018-01-22;1;-0.2;32;0.7;2000;-14.9;0;0;0
2018-01-22T02:00:00.000Z;2018-01-22;2;-0.2;33;1.4;2000;-14.5;0;0;0
2018-01-22T03:00:00.000Z;2018-01-22;3;-0.3;31;0.3;2000;-15.4;0;0;0
2018-01-22T04:00:00.000Z;2018-01-22;4;0;32;0.4;2000;-14.7;0;0;0
2018-01-22T05:00:00.000Z;2018-01-22;5;0;32;0.7;2000;-14.7;0;0;0
2018-01-22T06:00:00.000Z;2018-01-22;6;0;33;0.4;2000;-14.3;0;0;0
2018-01-22T07:00:00.000Z;2018-01-22;7;-0.4;34;1;1989;-14.3;0;0;0
2018-01-22T08:00:00.000Z;2018-01-22;8;-0.7;32;0.5;1991;-15.3;0;0;0
2018-01-22T09:00:00.000Z;2018-01-22;9;0.1;33;0.8;1901;-14.3;0.06;0;0
2018-01-22T10:00:00.000Z;2018-01-22;10;1.1;31;0.7;1898;-14.1;0.25;0;0
2018-01-22T11:00:00.000Z;2018-01-22;11;2.4;27;0.9;1796;-14.7;0.47;0;0
2018-01-22T12:00:00.000Z;2018-01-22;12;3.9;28;0.9;1383;-12.9;0.6;0;0
2018-01-22T13:00:00.000Z;2018-01-22;13;3.9;33;0.6;1249;-10.9;0.19;0;0
2018-01-22T14:00:00.000Z;2018-01-22;14;3.3;73;0.4;744;-1;0.11;0;0
2018-01-22T15:00:00.000Z;2018-01-22;15;3.6;69;1.8;655;-1.5;0.17;0;0
2018-01-22T16:00:00.000Z;2018-01-22;16;2;NA;1.9;140;0;0.03;0;0
2018-01-22T17:00:00.000Z;2018-01-22;17;1.3;93;1.2;81;0.2;0.03;0;0.2
2018-01-22T18:00:00.000Z;2018-01-22;18;1.1;96;3;187;0.5;0;3.3;1
2018-01-22T19:00:00.000Z;2018-01-22;19;-0.1;88;3.2;582;-1.8;0;0;1
2018-01-22T20:00:00.000Z;2018-01-22;20;-0.8;85;2.9;836;-3;0;0;1
2018-01-22T21:00:00.000Z;2018-01-22;21;-1.8;85;2.9;590;-3.9;0;0;1
2018-01-22T22:00:00.000Z;2018-01-22;22;-3.2;81;3.9;492;-6;0;0;1
2018-01-22T23:00:00.000Z;2018-01-22;23;-4.2;79;2.9;554;-7.3;0;0;1
2018-01-23T00:00:00.000Z;2018-01-23;0;-5.3;77;3.8;894;-8.7;0;0;1
2018-01-23T01:00:00.000Z;2018-01-23;1;-6;76;3.1;1178;-9.5;0;0;1
2018-01-23T02:00:00.000Z;2018-01-23;2;-7.5;65;3.9;2000;-12.9;0;0;1
2018-01-23T03:00:00.000Z;2018-01-23;3;-8.6;68;3.3;2000;-13.4;0;0;1
2018-01-23T04:00:00.000Z;2018-01-23;4;-9.5;49;4.3;2000;-18.2;0;0;1
2018-01-23T05:00:00.000Z;2018-01-23;5;-10.5;46;3;2000;-19.9;0;0;1
2018-01-23T06:00:00.000Z;2018-01-23;6;-11.5;47;3.2;2000;-20.5;0;0;1
2018-01-23T07:00:00.000Z;2018-01-23;7;-12.5;41;4.5;2000;-23;0;0;1
2018-01-23T08:00:00.000Z;2018-01-23;8;-13;41;4;2000;-23.5;0;0;1
2018-01-23T09:00:00.000Z;2018-01-23;9;-13.3;36;3.5;2000;-25.2;0.19;0;1
2018-01-23T10:00:00.000Z;2018-01-23;10;-12.1;34;3.5;1968;-24.8;0.62;0;1
2018-01-23T11:00:00.000Z;2018-01-23;11;-11.7;27;4;1935;-26.9;0.94;0;1
2018-01-23T12:00:00.000Z;2018-01-23;12;-11.3;27;3.7;1955;-26.6;1.18;0;1
2018-01-23T13:00:00.000Z;2018-01-23;13;-11;27;4;1959;-26.3;1.26;0;1
2018-01-23T14:00:00.000Z;2018-01-23;14;-10.4;30;4.3;2000;-24.6;1.22;0;1
2018-01-23T15:00:00.000Z;2018-01-23;15;-9.7;32;3.6;2000;-23.3;1.04;0;1
2018-01-23T16:00:00.000Z;2018-01-23;16;-10.1;34;4.3;2000;-23;0.74;0;1
2018-01-23T17:00:00.000Z;2018-01-23;17;-10.6;38;3.5;2000;-22.2;0.38;0;0.9
2018-01-23T18:00:00.000Z;2018-01-23;18;-11.5;43;2.4;2000;-21.6;0.05;0;0.9
2018-01-23T19:00:00.000Z;2018-01-23;19;-12;47;3.2;2000;-21;0;0;0.9
2018-01-23T20:00:00.000Z;2018-01-23;20;-12.5;52;3;2000;-20.3;0;0;0.9
2018-01-23T21:00:00.000Z;2018-01-23;21;-13.2;49;4.1;2000;-21.6;0;0;0.9
2018-01-23T22:00:00.000Z;2018-01-23;22;-13.9;45;4;2000;-23.2;0;0;0.9
2018-01-23T23:00:00.000Z;2018-01-23;23;-14.3;38;4;2000;-25.5;0;0;0.9
2018-01-24T00:00:00.000Z;2018-01-24;0;-14.6;34;3.9;2000;-27;0;0;0.9
2018-01-24T01:00:00.000Z;2018-01-24;1;-15;31;2.5;2000;-28.3;0;0;0.9
2018-01-24T02:00:00.000Z;2018-01-24;2;-15.2;32;3.1;2000;-28.2;0;0;0.9
2018-01-24T03:00:00.000Z;2018-01-24;3;-15.2;30;3.4;2000;-28.9;0;0;0.9
2018-01-24T04:00:00.000Z;2018-01-24;4;NA;30;2.5;2000;-29.1;0;0;0.9
2018-01-24T05:00:00.000Z;2018-01-24;5;-15.6;29;3.7;2000;-29.6;0;0;0.9
2018-01-24T06:00:00.000Z;2018-01-24;6;-15.7;29;2.5;2000;-29.7;0;0;0.9
2018-01-24T07:00:00.000Z;2018-01-24;7;-15.9;30;3;2000;-29.5;0;0;0.9
2018-01-24T08:00:00.000Z;2018-01-24;8;-16.2;30;1.6;2000;-29.8;0;0;0.9
2018-01-24T09:00:00.000Z;2018-01-24;9;-15.8;27;3.4;2000;-30.5;0.2;0;0.9
2018-01-24T10:00:00.000Z;2018-01-24;10;-14.5;24;4.6;1902;-30.6;0.61;0;0.9
2018-01-24T11:00:00.000Z;2018-01-24;11;-13.1;25;3.8;1964;-29;0.96;0;0.9
2018-01-24T12:00:00.000Z;2018-01-24;12;-12.2;26;4;2000;-27.8;1.17;0;0.9
2018-01-24T13:00:00.000Z;2018-01-24;13;-12;25;6;1887;-28;1.27;0;0.9
2018-01-24T14:00:00.000Z;2018-01-24;14;-11.1;26;3.8;1980;-26.8;1.25;0;0.8
2018-01-24T15:00:00.000Z;2018-01-24;15;-10.8;29;3.8;2000;-25.4;1.06;0;0.7
2018-01-24T16:00:00.000Z;2018-01-24;16;-11.2;30;4.7;2000;-25.3;0.77;0;0.7
2018-01-24T17:00:00.000Z;2018-01-24;17;-11.8;26;3.5;2000;-27.4;0.39;0;0.7
2018-01-24T18:00:00.000Z;2018-01-24;18;-13;29;3.4;2000;-27.3;0.05;0;0.7
2018-01-24T19:00:00.000Z;2018-01-24;19;-13.8;32;2.2;2000;-26.9;0;0;0.7
2018-01-24T20:00:00.000Z;2018-01-24;20;-14.3;37;1.3;2000;-25.8;0;0;0.7
2018-01-24T21:00:00.000Z;2018-01-24;21;-14.7;40;3.2;1933;-25.3;0;0;0.7
2018-01-24T22:00:00.000Z;2018-01-24;22;-15.2;45;4;2000;-24.4;0;0;0.7
2018-01-24T23:00:00.000Z;2018-01-24;23;-15.7;43;3.6;2000;-25.4;0;0;0.7
2018-01-25T00:00:00.000Z;2018-01-25;0;-15.9;43;3.8;2000;-25.6;0;0;0.7
2018-01-25T01:00:00.000Z;2018-01-25;1;-16.1;42;2.2;2000;-26;0;0;0.7
2018-01-25T02:00:00.000Z;2018-01-25;2;-16;42;1.3;2000;-25.9;0;0;0.7
2018-01-25T03:00:00.000Z;2018-01-25;3;-16;40;1.9;2000;-26.5;0;0;0.7
2018-01-25T04:00:00.000Z;2018-01-25;4;-15.9;37;2.4;1985;-27.2;0;0;0.7
2018-01-25T05:00:00.000Z;2018-01-25;5;-15.8;37;2.7;NA;-27.1;0;0;0.7
2018-01-25T06:00:00.000Z;2018-01-25;6;-16.1;33;3;2000;-28.7;0;0;0.7
2018-01-25T07:00:00.000Z;2018-01-25;7;NA;33;2.2;2000;-28.7;0;0;0.7
2018-01-25T08:00:00.000Z;2018-01-25;8;-16.4;32;3.3;2000;-29.2;0.01;0;0.6
2018-01-25T09:00:00.000Z;2018-01-25;9;-16.2;33;2.9;2000;-28.7;0.19;0;0.6
2018-01-25T10:00:00.000Z;2018-01-25;10;-15.3;33;2.4;2000;-27.9;0.56;0;0.6
2018-01-25T11:00:00.000Z;2018-01-25;11;-13.8;25;3.5;1996;-29.6;0.91;0;0.6
2018-01-25T12:00:00.000Z;2018-01-25;12;-12.8;25;3.2;1981;-28.7;1.16;0;0.6
2018-01-25T13:00:00.000Z;2018-01-25;13;-11.4;27;3.9;2000;-26.7;1.26;0;0.6
2018-01-25T14:00:00.000Z;2018-01-25;14;-10.4;25;2.3;1981;-26.7;1.21;0;0.5
2018-01-25T15:00:00.000Z;2018-01-25;15;-9.7;28;3.7;2000;-24.8;1;0;0.5
2018-01-25T16:00:00.000Z;2018-01-25;16;-9.6;31;2.6;1973;-23.6;0.66;0;0.5
2018-01-25T17:00:00.000Z;2018-01-25;17;-10.9;32;4;2000;-24.4;0.28;0;0.5
2018-01-25T18:00:00.000Z;2018-01-25;18;-11.8;33;4;2000;-24.8;0.04;0;0.5
2018-01-25T19:00:00.000Z;2018-01-25;19;-12.7;33;3.7;2000;-25.6;0;0;0.5
2018-01-25T20:00:00.000Z;2018-01-25;20;-13.5;33;2.4;2000;-26.3;0;0;0.5
2018-01-25T21:00:00.000Z;2018-01-25;21;-14.1;35;2.2;2000;-26.2;0;0;0.5
2018-01-25T22:00:00.000Z;2018-01-25;22;-14.6;35;2.5;2000;-26.7;0;0;0.5
2018-01-25T23:00:00.000Z;2018-01-25;23;-14.9;35;2.8;2000;-26.9;0;0;0.5
2018-01-26T00:00:00.000Z;2018-01-26;0;-15.1;34;1.7;2000;-27.4;0;0;0.5
2018-01-26T01:00:00.000Z;2018-01-26;1;-15.3;34;1.7;2000;-27.6;0;0;0.5
2018-01-26T02:00:00.000Z;2018-01-26;2;-15.6;33;2.2;2000;-28.2;0;0;0.5
2018-01-26T03:00:00.000Z;2018-01-26;3;-15.9;34;2.9;2000;-28.2;0;0;0.5
2018-01-26T04:00:00.000Z;2018-01-26;4;-16.4;36;1.5;2000;-28;0;0;0.5
2018-01-26T05:00:00.000Z;2018-01-26;5;-16.9;38;2.3;2000;-27.9;0;0;0.5
2018-01-26T06:00:00.000Z;2018-01-26;6;-17.4;40;1.6;2000;-27.7;0;0;0.5
2018-01-26T07:00:00.000Z;2018-01-26;7;-17.5;38;3.4;2000;-28.4;0;0;0.5
2018-01-26T08:00:00.000Z;2018-01-26;8;-17.8;40;2.5;2000;-28.1;0;0;0.5
2018-01-26T09:00:00.000Z;2018-01-26;9;-17.5;37;NA;1941;-28.7;0.21;0;0.5
2018-01-26T10:00:00.000Z;2018-01-26;10;-16.5;33;3.4;1703;-29;0.62;0;0.5
2018-01-26T11:00:00.000Z;2018-01-26;11;-15.6;31;3.3;1808;-28.9;0.93;0;0.5
2018-01-26T12:00:00.000Z;2018-01-26;12;-14.4;30;2.7;1906;-28.2;1.17;0;0.5
2018-01-26T13:00:00.000Z;2018-01-26;13;-13.3;28;2.7;1889;-27.9;1.26;0;0.5
2018-01-26T14:00:00.000Z;2018-01-26;14;-12.1;27;2.5;1879;-27.3;1.25;0;0.4
2018-01-26T15:00:00.000Z;2018-01-26;15;NA;27;3.3;1805;-26.7;0;0;0.4
2018-01-26T16:00:00.000Z;2018-01-26;16;-10.8;28;2.7;1778;-25.8;0.77;0;0.4
2018-01-26T17:00:00.000Z;2018-01-26;17;-11.5;31;3.3;1745;-25.2;0.41;0;0.3
2018-01-26T18:00:00.000Z;2018-01-26;18;-12.7;33;2.5;1835;-25.6;0.05;0;0.3
2018-01-26T19:00:00.000Z;2018-01-26;19;-13.2;33;2.4;1863;-26.1;0;0;0.3
2018-01-26T20:00:00.000Z;2018-01-26;20;-13.7;35;1.7;1878;-25.9;0;0;0.3
2018-01-26T21:00:00.000Z;2018-01-26;21;-14.1;36;1.8;1869;-25.9;0;0;0.3
2018-01-26T22:00:00.000Z;2018-01-26;22;-14.6;40;1.8;1746;-25.2;0;0;0.3
2018-01-26T23:00:00.000Z;2018-01-26;23;-14.4;38;2.7;1738;-25.6;0;0;0.3
